"dept","comm","year","week","price"
"SEINE-INFERIEURE","ROUEN",1848,16,1639
"SEINE-INFERIEURE","ROUEN",1848,17,1646
"SEINE-INFERIEURE","ROUEN",1848,18,1627
"SEINE-INFERIEURE","ROUEN",1848,19,1632
"SEINE-INFERIEURE","ROUEN",1848,20,1600
"SEINE-INFERIEURE","ROUEN",1848,21,1581
"SEINE-INFERIEURE","ROUEN",1848,22,1575
"SEINE-INFERIEURE","ROUEN",1848,23,1547
"SEINE-INFERIEURE","ROUEN",1848,24,1588
"SEINE-INFERIEURE","ROUEN",1849,1,1593
"SEINE-INFERIEURE","ROUEN",1849,2,1567
"SEINE-INFERIEURE","ROUEN",1849,3,1560
"SEINE-INFERIEURE","ROUEN",1849,4,1583
"SEINE-INFERIEURE","ROUEN",1849,5,1612
"SEINE-INFERIEURE","ROUEN",1849,6,1618
"SEINE-INFERIEURE","ROUEN",1849,7,1638
"SEINE-INFERIEURE","ROUEN",1849,8,1681
"SEINE-INFERIEURE","ROUEN",1849,9,1683
"SEINE-INFERIEURE","ROUEN",1849,10,1717
"SEINE-INFERIEURE","ROUEN",1849,11,1647
"SEINE-INFERIEURE","ROUEN",1849,12,1642
"SEINE-INFERIEURE","ROUEN",1849,13,1710
"SEINE-INFERIEURE","ROUEN",1849,14,1736
"SEINE-INFERIEURE","ROUEN",1849,15,1905
"SEINE-INFERIEURE","ROUEN",1849,16,1763
"SEINE-INFERIEURE","ROUEN",1849,17,1635
"SEINE-INFERIEURE","ROUEN",1849,18,1601
"SEINE-INFERIEURE","ROUEN",1849,19,1601
"SEINE-INFERIEURE","ROUEN",1849,20,1599
"SEINE-INFERIEURE","ROUEN",1849,21,1516
"SEINE-INFERIEURE","ROUEN",1849,22,1536
"SEINE-INFERIEURE","ROUEN",1849,23,1527
"SEINE-INFERIEURE","ROUEN",1849,24,1485
"SEINE-INFERIEURE","ROUEN",1850,1,1504
"SEINE-INFERIEURE","ROUEN",1850,2,1556
"SEINE-INFERIEURE","ROUEN",1850,3,1504
"SEINE-INFERIEURE","ROUEN",1850,4,1476
"SEINE-INFERIEURE","ROUEN",1850,5,1430
"SEINE-INFERIEURE","ROUEN",1850,6,1420
"SEINE-INFERIEURE","ROUEN",1850,7,1393
"SEINE-INFERIEURE","ROUEN",1850,8,1406
"SEINE-INFERIEURE","ROUEN",1850,9,1434
"SEINE-INFERIEURE","ROUEN",1850,10,1447
"SEINE-INFERIEURE","ROUEN",1850,11,1373
"SEINE-INFERIEURE","ROUEN",1850,12,1366
"SEINE-INFERIEURE","ROUEN",1850,13,1436
"SEINE-INFERIEURE","ROUEN",1850,14,1438
"SEINE-INFERIEURE","ROUEN",1850,15,1485
"SEINE-INFERIEURE","ROUEN",1850,16,1591
"SEINE-INFERIEURE","ROUEN",1850,17,1483
"SEINE-INFERIEURE","ROUEN",1850,18,1487
"SEINE-INFERIEURE","ROUEN",1850,19,1508
"SEINE-INFERIEURE","ROUEN",1850,20,1470
"SEINE-INFERIEURE","ROUEN",1850,21,1410
"SEINE-INFERIEURE","ROUEN",1850,22,1397
"SEINE-INFERIEURE","ROUEN",1850,23,1406
"SEINE-INFERIEURE","ROUEN",1850,24,1398
"SEINE-INFERIEURE","ROUEN",1851,1,1448
"SEINE-INFERIEURE","ROUEN",1851,2,1399
"SEINE-INFERIEURE","ROUEN",1851,3,1363
"SEINE-INFERIEURE","ROUEN",1851,4,1362
"SEINE-INFERIEURE","ROUEN",1851,5,1400
"SEINE-INFERIEURE","ROUEN",1851,6,1390
"SEINE-INFERIEURE","ROUEN",1851,7,1354
"SEINE-INFERIEURE","ROUEN",1851,8,1377
"SEINE-INFERIEURE","ROUEN",1851,9,1366
"SEINE-INFERIEURE","ROUEN",1851,10,1358
"SEINE-INFERIEURE","ROUEN",1851,11,1388
"SEINE-INFERIEURE","ROUEN",1851,12,1545
"SEINE-INFERIEURE","ROUEN",1851,13,1597
"SEINE-INFERIEURE","ROUEN",1851,14,1606
"SEINE-INFERIEURE","ROUEN",1851,15,1585
"SEINE-INFERIEURE","ROUEN",1851,16,1622
"SEINE-INFERIEURE","ROUEN",1851,17,1568
"SEINE-INFERIEURE","ROUEN",1851,18,1601
"SEINE-INFERIEURE","ROUEN",1851,19,1565
"SEINE-INFERIEURE","ROUEN",1851,20,1582
"SEINE-INFERIEURE","ROUEN",1851,21,1586
"SEINE-INFERIEURE","ROUEN",1851,22,1607
"SEINE-INFERIEURE","ROUEN",1851,23,1580
"SEINE-INFERIEURE","ROUEN",1851,24,1628
"SEINE-INFERIEURE","ROUEN",1852,1,1734
"SEINE-INFERIEURE","ROUEN",1852,2,1746
"SEINE-INFERIEURE","ROUEN",1852,3,1767
"SEINE-INFERIEURE","ROUEN",1852,4,1744
"SEINE-INFERIEURE","ROUEN",1852,5,1742
"SEINE-INFERIEURE","ROUEN",1852,6,1804
"SEINE-INFERIEURE","ROUEN",1852,7,1768
"SEINE-INFERIEURE","ROUEN",1852,8,1746
"SEINE-INFERIEURE","ROUEN",1852,9,1674
"SEINE-INFERIEURE","ROUEN",1852,10,1643
"SEINE-INFERIEURE","ROUEN",1852,11,1631
"SEINE-INFERIEURE","ROUEN",1852,12,1722
"SEINE-INFERIEURE","ROUEN",1852,13,1614
"SEINE-INFERIEURE","ROUEN",1852,14,1591
"SEINE-INFERIEURE","ROUEN",1852,15,1758
"SEINE-INFERIEURE","ROUEN",1852,16,1798
"SEINE-INFERIEURE","ROUEN",1852,17,1701
"SEINE-INFERIEURE","ROUEN",1852,18,1698
"SEINE-INFERIEURE","ROUEN",1852,19,1871
"SEINE-INFERIEURE","ROUEN",1852,20,1814
"SEINE-INFERIEURE","ROUEN",1852,21,1763
"SEINE-INFERIEURE","ROUEN",1852,22,1799
"SEINE-INFERIEURE","ROUEN",1852,23,1769
"SEINE-INFERIEURE","ROUEN",1852,24,1779
"SEINE-INFERIEURE","ROUEN",1853,1,1787
"SEINE-INFERIEURE","ROUEN",1853,2,1781
"SEINE-INFERIEURE","ROUEN",1853,3,1746
"SEINE-INFERIEURE","ROUEN",1853,4,1819
"SEINE-INFERIEURE","ROUEN",1853,5,1786
"SEINE-INFERIEURE","ROUEN",1853,6,1654
"SEINE-INFERIEURE","ROUEN",1853,7,1706
"SEINE-INFERIEURE","ROUEN",1853,8,1667
"SEINE-INFERIEURE","ROUEN",1853,9,1717
"SEINE-INFERIEURE","ROUEN",1853,10,1740
"SEINE-INFERIEURE","ROUEN",1853,11,1794
"SEINE-INFERIEURE","ROUEN",1853,12,1954
"SEINE-INFERIEURE","ROUEN",1853,13,2185
"SEINE-INFERIEURE","ROUEN",1853,14,2387
"SEINE-INFERIEURE","ROUEN",1853,15,2375
"SEINE-INFERIEURE","ROUEN",1853,16,2905
"SEINE-INFERIEURE","ROUEN",1853,17,2884
"SEINE-INFERIEURE","ROUEN",1853,18,1976
"SEINE-INFERIEURE","ROUEN",1853,19,2924
"SEINE-INFERIEURE","ROUEN",1853,20,3103
"SEINE-INFERIEURE","ROUEN",1853,21,3148
"SEINE-INFERIEURE","ROUEN",1853,22,2908
"SEINE-INFERIEURE","ROUEN",1853,23,3075
"SEINE-INFERIEURE","ROUEN",1853,24,3243
"SEINE-INFERIEURE","ROUEN",1854,1,3196
"SEINE-INFERIEURE","ROUEN",1854,2,3223
"SEINE-INFERIEURE","ROUEN",1854,3,3134
"SEINE-INFERIEURE","ROUEN",1854,4,3120
"SEINE-INFERIEURE","ROUEN",1854,5,3222
"SEINE-INFERIEURE","ROUEN",1854,6,2880
"SEINE-INFERIEURE","ROUEN",1854,7,3144
"SEINE-INFERIEURE","ROUEN",1854,8,3030
"SEINE-INFERIEURE","ROUEN",1854,9,3030
"SEINE-INFERIEURE","ROUEN",1854,10,3180
"SEINE-INFERIEURE","ROUEN",1854,11,3159
"SEINE-INFERIEURE","ROUEN",1854,12,3428
"SEINE-INFERIEURE","ROUEN",1854,13,3136
"SEINE-INFERIEURE","ROUEN",1854,14,2895
"SEINE-INFERIEURE","ROUEN",1854,15,2654
"SEINE-INFERIEURE","ROUEN",1854,16,2803
"SEINE-INFERIEURE","ROUEN",1854,17,2820
"SEINE-INFERIEURE","ROUEN",1854,18,2680
"SEINE-INFERIEURE","ROUEN",1854,19,2718
"SEINE-INFERIEURE","ROUEN",1854,20,2840
"SEINE-INFERIEURE","ROUEN",1854,21,2662
"SEINE-INFERIEURE","ROUEN",1854,22,2518
"SEINE-INFERIEURE","ROUEN",1854,23,2660
"SEINE-INFERIEURE","ROUEN",1854,24,2791
"TARN","ALBI",1825,1,1333
"TARN","ALBI",1825,2,1339
"TARN","ALBI",1825,3,1395
"TARN","ALBI",1825,4,1437
"TARN","ALBI",1825,5,1437
"TARN","ALBI",1825,6,1423
"TARN","ALBI",1825,7,1368
"TARN","ALBI",1825,8,1376
"TARN","ALBI",1825,9,1400
"TARN","ALBI",1825,10,1600
"TARN","ALBI",1825,11,1492
"TARN","ALBI",1825,12,1409
"TARN","ALBI",1825,13,1409
"TARN","ALBI",1825,14,1500
"TARN","ALBI",1825,15,1409
"TARN","ALBI",1825,16,1409
"TARN","ALBI",1825,17,1409
"TARN","ALBI",1825,18,1326
"TARN","ALBI",1825,19,1409
"TARN","ALBI",1825,20,1409
"TARN","ALBI",1825,21,1409
"TARN","ALBI",1825,22,1409
"TARN","ALBI",1825,23,1409
"TARN","ALBI",1825,24,1409
"TARN","ALBI",1826,1,1409
"TARN","ALBI",1826,2,1409
"TARN","ALBI",1826,3,1409
"TARN","ALBI",1826,4,1409
"TARN","ALBI",1826,5,1409
"TARN","ALBI",1826,6,1409
"TARN","ALBI",1826,7,1409
"TARN","ALBI",1826,8,1409
"TARN","ALBI",1826,9,1409
"TARN","ALBI",1826,10,1409
"TARN","ALBI",1826,11,1409
"TARN","ALBI",1826,12,1409
"TARN","ALBI",1826,13,1409
"TARN","ALBI",1826,14,1409
"TARN","ALBI",1826,15,1409
"TARN","ALBI",1826,16,1409
"TARN","ALBI",1826,17,1395
"TARN","ALBI",1826,18,1368
"TARN","ALBI",1826,19,1368
"TARN","ALBI",1826,20,1368
"TARN","ALBI",1826,21,1368
"TARN","ALBI",1826,22,1368
"TARN","ALBI",1826,23,1368
"TARN","ALBI",1826,24,1368
"TARN","ALBI",1827,1,1368
"TARN","ALBI",1827,2,1600
"TARN","ALBI",1827,3,1600
"TARN","ALBI",1827,4,1600
"TARN","ALBI",1827,5,1600
"TARN","ALBI",1827,6,1600
"TARN","ALBI",1827,7,1600
"TARN","ALBI",1827,8,1550
"TARN","ALBI",1827,9,1500
"TARN","ALBI",1827,10,1500
"TARN","ALBI",1827,11,1500
"TARN","ALBI",1827,12,1658
"TARN","ALBI",1827,13,1600
"TARN","ALBI",1827,14,1800
"TARN","ALBI",1827,15,1900
"TARN","ALBI",1827,16,2100
"TARN","ALBI",1827,17,2100
"TARN","ALBI",1827,18,2100
"TARN","ALBI",1827,19,2100
"TARN","ALBI",1827,20,2100
"TARN","ALBI",1827,21,2100
"TARN","ALBI",1827,22,2250
"TARN","ALBI",1827,23,2374
"TARN","ALBI",1827,24,2350
"TARN","ALBI",1828,1,2300
"TARN","ALBI",1828,2,2400
"TARN","ALBI",1828,3,2400
"TARN","ALBI",1828,4,2500
"TARN","ALBI",1828,5,2500
"TARN","ALBI",1828,6,2500
"TARN","ALBI",1828,7,2400
"TARN","ALBI",1828,8,2400
"TARN","ALBI",1828,9,2400
"TARN","ALBI",1828,10,2366
"TARN","ALBI",1828,11,2300
"TARN","ALBI",1828,12,2150
"TARN","ALBI",1828,13,2100
"TARN","ALBI",1828,14,2000
"TARN","ALBI",1828,15,1950
"TARN","ALBI",1828,16,1900
"TARN","ALBI",1828,17,2100
"TARN","ALBI",1828,18,2100
"TARN","ALBI",1828,19,2100
"TARN","ALBI",1828,20,2100
"TARN","ALBI",1828,21,2100
"TARN","ALBI",1828,22,2100
"TARN","ALBI",1828,23,2100
"TARN","ALBI",1828,24,2100
"TARN","ALBI",1829,1,2100
"TARN","ALBI",1829,2,2100
"TARN","ALBI",1829,3,2037
"TARN","ALBI",1829,4,2000
"TARN","ALBI",1829,5,1875
"TARN","ALBI",1829,6,1850
"TARN","ALBI",1829,7,1850
"TARN","ALBI",1829,8,1907
"TARN","ALBI",1829,9,2031
"TARN","ALBI",1829,10,1972
"TARN","ALBI",1829,11,1927
"TARN","ALBI",1829,12,1842
"TARN","ALBI",1829,13,1850
"TARN","ALBI",1829,14,1850
"TARN","ALBI",1829,15,1850
"TARN","ALBI",1829,16,1845
"TARN","ALBI",1829,17,1785
"TARN","ALBI",1829,18,1783
"TARN","ALBI",1829,19,1873
"TARN","ALBI",1829,20,1963
"TARN","ALBI",1829,21,1952
"TARN","ALBI",1829,22,1915
"TARN","ALBI",1829,23,1915
"TARN","ALBI",1829,24,1882
"TARN","ALBI",1830,2,1905
"TARN","ALBI",1830,3,1906
"TARN","ALBI",1830,4,1908
"TARN","ALBI",1830,5,1908
"TARN","ALBI",1830,6,1908
"TARN","ALBI",1830,7,1908
"TARN","ALBI",1830,8,1908
"TARN","ALBI",1830,9,2032
"TARN","ALBI",1830,10,2067
"TARN","ALBI",1830,11,2067
"TARN","ALBI",1830,12,2072
"TARN","ALBI",1830,13,1986
"TARN","ALBI",1830,14,2066
"TARN","ALBI",1830,15,2085
"TARN","ALBI",1830,16,2093
"TARN","ALBI",1830,17,2122
"TARN","ALBI",1830,18,2182
"TARN","ALBI",1830,19,2082
"TARN","ALBI",1830,20,2078
"TARN","ALBI",1830,21,2025
"TARN","ALBI",1830,22,2016
"TARN","ALBI",1830,23,2009
"TARN","ALBI",1830,24,2057
"TARN","ALBI",1831,1,2077
"TARN","ALBI",1831,2,2054
"TARN","ALBI",1831,3,2049
"TARN","ALBI",1831,4,2032
"TARN","ALBI",1831,5,2032
"TARN","ALBI",1831,6,2032
"TARN","ALBI",1831,7,2005
"TARN","ALBI",1831,8,2043
"TARN","ALBI",1831,9,2044
"TARN","ALBI",1831,10,2004
"TARN","ALBI",1831,11,2000
"TARN","ALBI",1831,12,1993
"TARN","ALBI",1831,13,2163
"TARN","ALBI",1831,14,2199
"TARN","ALBI",1831,15,2158
"TARN","ALBI",1831,16,2148
"TARN","ALBI",1831,17,2129
"TARN","ALBI",1831,18,2157
"TARN","ALBI",1831,19,2118
"TARN","ALBI",1831,20,2183
"TARN","ALBI",1831,21,2200
"TARN","ALBI",1831,22,2171
"TARN","ALBI",1831,23,2191
"TARN","ALBI",1831,24,2313
"TARN","ALBI",1832,1,2365
"TARN","ALBI",1832,2,2351
"TARN","ALBI",1832,3,2351
"TARN","ALBI",1832,4,2420
"TARN","ALBI",1832,5,2504
"TARN","ALBI",1832,6,2513
"TARN","ALBI",1832,7,2500
"TARN","ALBI",1832,8,2500
"TARN","ALBI",1832,9,2486
"TARN","ALBI",1832,10,2562
"TARN","ALBI",1832,11,2865
"TARN","ALBI",1832,12,2432
"TARN","ALBI",1832,13,2075
"TARN","ALBI",1832,14,2062
"TARN","ALBI",1832,15,2117
"TARN","ALBI",1832,16,2055
"TARN","ALBI",1832,17,2502
"TARN","ALBI",1832,18,1992
"TARN","ALBI",1832,19,2036
"TARN","ALBI",1832,20,2033
"TARN","ALBI",1832,21,1994
"TARN","ALBI",1832,22,1950
"TARN","ALBI",1832,23,1925
"TARN","ALBI",1832,24,1865
"TARN","ALBI",1833,1,1896
"TARN","ALBI",1833,2,1903
"TARN","ALBI",1833,3,1903
"TARN","ALBI",1833,4,1908
"TARN","ALBI",1833,5,1890
"TARN","ALBI",1833,6,1890
"TARN","ALBI",1833,7,1787
"TARN","ALBI",1833,8,1760
"TARN","ALBI",1833,9,1745
"TARN","ALBI",1833,10,1756
"TARN","ALBI",1833,11,1898
"TARN","ALBI",1833,12,1878
"TARN","ALBI",1833,13,1805
"TARN","ALBI",1833,14,1786
"TARN","ALBI",1833,15,1666
"TARN","ALBI",1833,16,1566
"TARN","ALBI",1833,17,1565
"TARN","ALBI",1833,18,1623
"TARN","ALBI",1833,19,1633
"TARN","ALBI",1833,20,1623
"TARN","ALBI",1833,21,1644
"TARN","ALBI",1833,22,1627
"TARN","ALBI",1833,23,1609
"TARN","ALBI",1833,24,1574
"TARN","ALBI",1834,1,1525
"TARN","ALBI",1834,2,1553
"TARN","ALBI",1834,3,1595
"TARN","ALBI",1834,4,1609
"TARN","ALBI",1834,5,1589
"TARN","ALBI",1834,6,1588
"TARN","ALBI",1834,7,1651
"TARN","ALBI",1834,8,1779
"TARN","ALBI",1834,9,1779
"TARN","ALBI",1834,10,1744
"TARN","ALBI",1834,11,1737
"TARN","ALBI",1834,12,1780
"TARN","ALBI",1834,13,1912
"TARN","ALBI",1834,14,1874
"TARN","ALBI",1834,15,1758
"TARN","ALBI",1834,16,1667
"TARN","ALBI",1834,17,1674
"TARN","ALBI",1834,18,1653
"TARN","ALBI",1834,19,1653
"TARN","ALBI",1834,20,1624
"TARN","ALBI",1834,21,1610
"TARN","ALBI",1834,22,1610
"TARN","ALBI",1834,23,1610
"TARN","ALBI",1834,24,1610
"TARN","ALBI",1835,1,1610
"TARN","ALBI",1835,2,1610
"TARN","ALBI",1835,3,1610
"TARN","ALBI",1835,4,1610
"TARN","ALBI",1835,5,1600
"TARN","ALBI",1835,6,1633
"TARN","ALBI",1835,7,1653
"TARN","ALBI",1835,8,1653
"TARN","ALBI",1835,9,1653
"TARN","ALBI",1835,10,1632
"TARN","ALBI",1835,11,1653
"TARN","ALBI",1835,12,1738
"TARN","ALBI",1835,13,1610
"TARN","ALBI",1835,14,1582
"TARN","ALBI",1835,15,1568
"TARN","ALBI",1835,16,1568
"TARN","ALBI",1835,17,1568
"TARN","ALBI",1835,18,1568
"TARN","ALBI",1835,19,1568
"TARN","ALBI",1835,20,1681
"TARN","ALBI",1835,21,1674
"TARN","ALBI",1835,22,1681
"TARN","ALBI",1835,23,1653
"TARN","ALBI",1835,24,1650
"TARN","ALBI",1836,1,1695
"TARN","ALBI",1836,2,1695
"TARN","ALBI",1836,3,1742
"TARN","ALBI",1836,4,1826
"TARN","ALBI",1836,5,1974
"TARN","ALBI",1836,6,1869
"TARN","ALBI",1836,7,1806
"TARN","ALBI",1836,8,2005
"TARN","ALBI",1836,9,2204
"TARN","ALBI",1836,10,2245
"TARN","ALBI",1836,11,2245
"TARN","ALBI",1836,12,2167
"TARN","ALBI",1836,13,2076
"TARN","ALBI",1836,14,2246
"TARN","ALBI",1836,17,2312
"TARN","ALBI",1836,18,2330
"TARN","ALBI",1836,19,2302
"TARN","ALBI",1836,20,2323
"TARN","ALBI",1836,21,2351
"TARN","ALBI",1836,22,2357
"TARN","ALBI",1836,23,2280
"TARN","ALBI",1836,24,2346
"TARN","ALBI",1837,1,2351
"TARN","ALBI",1837,2,2387
"TARN","ALBI",1837,3,2415
"TARN","ALBI",1837,4,2479
"TARN","ALBI",1837,5,2436
"TARN","ALBI",1837,6,2373
"TARN","ALBI",1837,7,2354
"TARN","ALBI",1837,8,2373
"TARN","ALBI",1837,9,2394
"TARN","ALBI",1837,10,2422
"TARN","ALBI",1837,11,2471
"TARN","ALBI",1837,12,2464
"TARN","ALBI",1837,13,2453
"TARN","ALBI",1837,14,2373
"TARN","ALBI",1837,15,2160
"TARN","ALBI",1837,16,2076
"TARN","ALBI",1837,17,2020
"TARN","ALBI",1837,18,2034
"TARN","ALBI",1837,19,2034
"TARN","ALBI",1837,20,2034
"TARN","ALBI",1837,21,2034
"TARN","ALBI",1837,22,2034
"TARN","ALBI",1837,23,2034
"TARN","ALBI",1837,24,1949
"TARN","ALBI",1838,1,1949
"TARN","ALBI",1838,2,1949
"TARN","ALBI",1838,3,1924
"TARN","ALBI",1838,4,1878
"TARN","ALBI",1838,5,1878
"TARN","ALBI",1838,6,1959
"TARN","ALBI",1838,7,1821
"TARN","ALBI",1838,8,1821
"TARN","ALBI",1838,9,1821
"TARN","ALBI",1838,10,1821
"TARN","ALBI",1838,11,1821
"TARN","ALBI",1838,12,1722
"TARN","ALBI",1838,13,1630
"TARN","ALBI",1838,14,1609
"TARN","ALBI",1838,15,1611
"TARN","ALBI",1838,17,1718
"TARN","ALBI",1838,18,1762
"TARN","ALBI",1838,19,1802
"TARN","ALBI",1838,20,1871
"TARN","ALBI",1838,21,1940
"TARN","ALBI",1838,22,2062
"TARN","ALBI",1838,23,1984
"TARN","ALBI",1838,24,2058
"TARN","ALBI",1839,1,2007
"TARN","ALBI",1839,2,2051
"TARN","ALBI",1839,3,2017
"TARN","ALBI",1839,4,2022
"TARN","ALBI",1839,5,2016
"TARN","ALBI",1839,6,2024
"TARN","ALBI",1839,7,2033
"TARN","ALBI",1839,8,2005
"TARN","ALBI",1839,9,1994
"TARN","ALBI",1839,10,2020
"TARN","ALBI",1839,11,2067
"TARN","ALBI",1839,12,2086
"TARN","ALBI",1839,13,2094
"TARN","ALBI",1839,14,2101
"TARN","ALBI",1839,15,2125
"TARN","ALBI",1839,16,2186
"TARN","ALBI",1839,17,2156
"TARN","ALBI",1839,18,2150
"TARN","ALBI",1839,19,2158
"TARN","ALBI",1839,20,2156
"TARN","ALBI",1839,21,2115
"TARN","ALBI",1839,22,2130
"TARN","ALBI",1839,23,2131
"TARN","ALBI",1839,24,2123
"TARN","ALBI",1840,1,2133
"TARN","ALBI",1840,2,2182
"TARN","ALBI",1840,3,2155
"TARN","ALBI",1840,4,2150
"TARN","ALBI",1840,5,2127
"TARN","ALBI",1840,6,2184
"TARN","ALBI",1840,7,2246
"TARN","ALBI",1840,8,2328
"TARN","ALBI",1840,9,2206
"TARN","ALBI",1840,10,2244
"TARN","ALBI",1840,11,2234
"TARN","ALBI",1840,12,2197
"TARN","ALBI",1840,13,2145
"TARN","ALBI",1840,14,2045
"TARN","ALBI",1840,15,1905
"TARN","ALBI",1840,16,1922
"TARN","ALBI",1840,17,1965
"TARN","ALBI",1840,18,2007
"TARN","ALBI",1840,19,1966
"TARN","ALBI",1840,20,1932
"TARN","ALBI",1840,21,1972
"TARN","ALBI",1840,22,1983
"TARN","ALBI",1840,23,2001
"TARN","ALBI",1840,24,2000
"TARN","ALBI",1841,1,2036
"TARN","ALBI",1841,2,2014
"TARN","ALBI",1841,3,1993
"TARN","ALBI",1841,4,2020
"TARN","ALBI",1841,5,2003
"TARN","ALBI",1841,6,1979
"TARN","ALBI",1841,7,1925
"TARN","ALBI",1841,8,1930
"TARN","ALBI",1841,9,1898
"TARN","ALBI",1841,10,1840
"TARN","ALBI",1841,11,1812
"TARN","ALBI",1841,12,1722
"TARN","ALBI",1841,13,1780
"TARN","ALBI",1841,14,1878
"TARN","ALBI",1841,15,1882
"TARN","ALBI",1841,16,1868
"TARN","ALBI",1841,17,1837
"TARN","ALBI",1841,18,1809
"TARN","ALBI",1841,19,1751
"TARN","ALBI",1841,20,1772
"TARN","ALBI",1841,21,1807
"TARN","ALBI",1841,22,1869
"TARN","ALBI",1841,23,1838
"TARN","ALBI",1841,24,1835
"TARN","ALBI",1842,1,1827
"TARN","ALBI",1842,2,1898
"TARN","ALBI",1842,3,1928
"TARN","ALBI",1842,4,1940
"TARN","ALBI",1842,5,1900
"TARN","ALBI",1842,6,1858
"TARN","ALBI",1842,7,1849
"TARN","ALBI",1842,8,1886
"TARN","ALBI",1842,9,1924
"TARN","ALBI",1842,10,1966
"TARN","ALBI",1842,11,2112
"TARN","ALBI",1842,12,2087
"TARN","ALBI",1842,13,2182
"TARN","ALBI",1842,14,2187
"TARN","ALBI",1842,15,2160
"TARN","ALBI",1842,16,2230
"TARN","ALBI",1842,17,2251
"TARN","ALBI",1842,18,2292
"TARN","ALBI",1842,19,2248
"TARN","ALBI",1842,20,2329
"TARN","ALBI",1842,21,2278
"TARN","ALBI",1842,22,2323
"TARN","ALBI",1842,23,2308
"TARN","ALBI",1842,24,2242
"TARN","ALBI",1843,1,2247
"TARN","ALBI",1843,2,2280
"TARN","ALBI",1843,3,2350
"TARN","ALBI",1843,4,2315
"TARN","ALBI",1843,5,2328
"TARN","ALBI",1843,6,2305
"TARN","ALBI",1843,7,2206
"TARN","ALBI",1843,8,2209
"TARN","ALBI",1843,9,2236
"TARN","ALBI",1843,10,2269
"TARN","ALBI",1843,11,2273
"TARN","ALBI",1843,12,2332
"TARN","ALBI",1843,13,2305
"TARN","ALBI",1843,14,2316
"TARN","ALBI",1843,15,2264
"TARN","ALBI",1843,16,2235
"TARN","ALBI",1843,17,2265
"TARN","ALBI",1843,18,2271
"TARN","ALBI",1843,19,2295
"TARN","ALBI",1843,20,2322
"TARN","ALBI",1843,21,2270
"TARN","ALBI",1843,22,2265
"TARN","ALBI",1843,23,2247
"TARN","ALBI",1843,24,2225
"TARN","ALBI",1844,1,2240
"TARN","ALBI",1844,2,2317
"TARN","ALBI",1844,3,2340
"TARN","ALBI",1844,4,2370
"TARN","ALBI",1844,5,2392
"TARN","ALBI",1844,6,2425
"TARN","ALBI",1844,7,2412
"TARN","ALBI",1844,8,2450
"TARN","ALBI",1844,9,2455
"TARN","ALBI",1844,10,2422
"TARN","ALBI",1844,11,2455
"TARN","ALBI",1844,12,2422
"TARN","ALBI",1844,13,2430
"TARN","ALBI",1844,14,2288
"TARN","ALBI",1844,15,2172
"TARN","ALBI",1844,16,2186
"TARN","ALBI",1844,17,2172
"TARN","ALBI",1844,18,2110
"TARN","ALBI",1844,19,2095
"TARN","ALBI",1844,20,2090
"TARN","ALBI",1844,21,2112
"TARN","ALBI",1844,22,2100
"TARN","ALBI",1844,23,2070
"TARN","ALBI",1844,24,2097
"TARN","ALBI",1845,1,2067
"TARN","ALBI",1845,2,2085
"TARN","ALBI",1845,3,2052
"TARN","ALBI",1845,4,2095
"TARN","ALBI",1845,5,2097
"TARN","ALBI",1845,6,2100
"TARN","ALBI",1845,7,2100
"TARN","ALBI",1845,8,2092
"TARN","ALBI",1845,9,2130
"TARN","ALBI",1845,10,2225
"TARN","ALBI",1845,11,2300
"TARN","ALBI",1845,12,2270
"TARN","ALBI",1845,13,2297
"TARN","ALBI",1845,14,2365
"TARN","ALBI",1845,15,2355
"TARN","ALBI",1845,16,2337
"TARN","ALBI",1845,17,2272
"TARN","ALBI",1845,18,2282
"TARN","ALBI",1845,19,2295
"TARN","ALBI",1845,20,2330
"TARN","ALBI",1845,21,2422
"TARN","ALBI",1845,22,2520
"TARN","ALBI",1845,23,2562
"TARN","ALBI",1845,24,2640
"TARN","ALBI",1846,1,2585
"TARN","ALBI",1846,2,2602
"TARN","ALBI",1846,3,2600
"TARN","ALBI",1846,4,2625
"TARN","ALBI",1846,5,2650
"TARN","ALBI",1846,6,2662
"TARN","ALBI",1846,7,2625
"TARN","ALBI",1846,8,2655
"TARN","ALBI",1846,9,2475
"TARN","ALBI",1846,10,2500
"TARN","ALBI",1846,11,2500
"TARN","ALBI",1846,12,2495
"TARN","ALBI",1846,13,2600
"TARN","ALBI",1846,14,2367
"TARN","ALBI",1846,15,2311
"TARN","ALBI",1846,16,2392
"TARN","ALBI",1846,17,2435
"TARN","ALBI",1846,18,2462
"TARN","ALBI",1846,19,2410
"TARN","ALBI",1846,20,2435
"TARN","ALBI",1846,21,2487
"TARN","ALBI",1846,22,2405
"TARN","ALBI",1846,23,2465
"TARN","ALBI",1846,24,2465
"TARN","ALBI",1847,1,2547
"TARN","ALBI",1847,2,2611
"TARN","ALBI",1847,3,2665
"TARN","ALBI",1847,4,2695
"TARN","ALBI",1847,5,2800
"TARN","ALBI",1847,6,3058
"TARN","ALBI",1847,7,3012
"TARN","ALBI",1847,8,3077
"TARN","ALBI",1847,9,3070
"TARN","ALBI",1847,10,3195
"TARN","ALBI",1847,11,3112
"TARN","ALBI",1847,12,2527
"TARN","ALBI",1847,13,2440
"TARN","ALBI",1847,14,2295
"TARN","ALBI",1847,15,2127
